shipment_id,origin_port_id,destination_port_id,carrier_id,departure_date,scheduled_arrival,actual_arrival,cost_usd,status,delay_days,is_on_time,transit_days,departure_month,departure_year,carrier_name,carrier_type,rating,carrier_country,origin_port_name,origin_region,origin_congestion,origin_congestion_level,dest_port_name,dest_region,dest_congestion,dest_congestion_level,origin_weather_severity,origin_wind_kmh,route
SHP00352,P011,P012,C002,2022-11-14,2022-12-04,2022-12-04,4814.99,Delivered,0.0,True,20.0,2022-11,2022,MSC,Ocean,4.3,Switzerland,Tanjung Pelepas,Asia Pacific,0.6,Medium,Long Beach,North America,0.83,High,0.0,22.8,Tanjung Pelepas → Long Beach
SHP00353,P002,P008,C002,2023-04-10,2023-05-09,2023-05-09,4708.98,Delivered,0.0,True,29.0,2023-04,2023,MSC,Ocean,4.3,Switzerland,Singapore,Asia Pacific,0.71,Medium,Antwerp,Europe,0.65,Medium,0.0,22.8,Singapore → Antwerp
SHP00354,P012,P003,C001,2022-06-17,2022-06-30,2022-06-30,1914.44,Delivered,0.0,True,13.0,2022-06,2022,Maersk Line,Ocean,4.5,Denmark,Long Beach,North America,0.83,High,Rotterdam,Europe,0.68,Medium,0.0,22.8,Long Beach → Rotterdam
SHP00355,P012,P005,C003,2023-01-16,2023-02-05,2023-02-05,5675.47,Delivered,0.0,True,20.0,2023-01,2023,CMA CGM,Ocean,4.1,France,Long Beach,North America,0.83,High,Dubai (Jebel Ali),Middle East,0.74,Medium,0.0,22.8,Long Beach → Dubai (Jebel Ali)
SHP00356,P006,P008,C005,2023-06-21,2023-07-02,2023-07-02,3219.73,Delivered,0.0,True,11.0,2023-06,2023,DHL Global,Air,4.7,Germany,Hamburg,Europe,0.62,Medium,Antwerp,Europe,0.65,Medium,0.0,22.8,Hamburg → Antwerp
SHP00357,P008,P009,C009,2023-01-04,2023-01-14,2023-01-14,2438.78,Delivered,0.0,True,10.0,2023-01,2023,Hapag-Lloyd,Ocean,4.0,Germany,Antwerp,Europe,0.65,Medium,New York / NJ,North America,0.8,High,0.0,22.8,Antwerp → New York / NJ
SHP00358,P010,P012,C002,2022-08-22,2022-09-09,2022-09-12,3477.83,Delayed,3.0,False,21.0,2022-08,2022,MSC,Ocean,4.3,Switzerland,Colombo,South Asia,0.55,Low,Long Beach,North America,0.83,High,0.0,22.8,Colombo → Long Beach
SHP00359,P001,P009,C006,2023-01-28,2023-02-13,2023-02-13,5668.94,Delivered,0.0,True,16.0,2023-01,2023,FedEx Freight,Air,4.6,USA,Shanghai,Asia Pacific,0.92,Critical,New York / NJ,North America,0.8,High,0.0,22.8,Shanghai → New York / NJ
SHP00360,P011,P007,C004,2022-11-26,2022-12-09,2022-12-09,3074.45,Delivered,0.0,True,13.0,2022-11,2022,Evergreen Marine,Ocean,3.8,Taiwan,Tanjung Pelepas,Asia Pacific,0.6,Medium,Busan,Asia Pacific,0.78,High,0.0,22.8,Tanjung Pelepas → Busan
SHP00361,P002,P011,C006,2022-05-03,2022-05-21,2022-05-21,2139.61,Delivered,0.0,True,18.0,2022-05,2022,FedEx Freight,Air,4.6,USA,Singapore,Asia Pacific,0.71,Medium,Tanjung Pelepas,Asia Pacific,0.6,Medium,0.0,22.8,Singapore → Tanjung Pelepas
SHP00362,P007,P002,C008,2024-06-05,2024-06-19,2024-06-19,2989.53,In Transit,0.0,True,14.0,2024-06,2024,Kuehne+Nagel,Multi,4.4,Switzerland,Busan,Asia Pacific,0.78,High,Singapore,Asia Pacific,0.71,Medium,0.0,22.8,Busan → Singapore
SHP00363,P001,P007,C004,2022-10-26,2022-11-14,2022-11-14,2925.78,Delivered,0.0,True,19.0,2022-10,2022,Evergreen Marine,Ocean,3.8,Taiwan,Shanghai,Asia Pacific,0.92,Critical,Busan,Asia Pacific,0.78,High,0.0,22.8,Shanghai → Busan
SHP00364,P004,P010,C004,2022-06-04,2022-06-14,2022-06-14,2356.18,Delivered,0.0,True,10.0,2022-06,2022,Evergreen Marine,Ocean,3.8,Taiwan,Los Angeles,North America,0.85,Critical,Colombo,South Asia,0.55,Low,0.0,22.8,Los Angeles → Colombo
SHP00365,P011,P001,C006,2022-01-02,2022-01-22,2022-01-22,2962.85,Delivered,0.0,True,20.0,2022-01,2022,FedEx Freight,Air,4.6,USA,Tanjung Pelepas,Asia Pacific,0.6,Medium,Shanghai,Asia Pacific,0.92,Critical,0.0,22.8,Tanjung Pelepas → Shanghai
SHP00366,P007,P009,C001,2022-05-26,2022-06-13,2022-06-16,4988.73,Delayed,3.0,False,21.0,2022-05,2022,Maersk Line,Ocean,4.5,Denmark,Busan,Asia Pacific,0.78,High,New York / NJ,North America,0.8,High,0.0,22.8,Busan → New York / NJ
SHP00367,P009,P007,C006,2023-04-15,2023-04-30,2023-04-30,3493.7,Delivered,0.0,True,15.0,2023-04,2023,FedEx Freight,Air,4.6,USA,New York / NJ,North America,0.8,High,Busan,Asia Pacific,0.78,High,0.0,22.8,New York / NJ → Busan
SHP00368,P001,P008,C003,2022-08-31,2022-09-24,2022-09-24,4316.99,Delivered,0.0,True,24.0,2022-08,2022,CMA CGM,Ocean,4.1,France,Shanghai,Asia Pacific,0.92,Critical,Antwerp,Europe,0.65,Medium,0.0,22.8,Shanghai → Antwerp
SHP00369,P012,P006,C006,2023-04-09,2023-04-21,2023-04-21,3958.13,Delivered,0.0,True,12.0,2023-04,2023,FedEx Freight,Air,4.6,USA,Long Beach,North America,0.83,High,Hamburg,Europe,0.62,Medium,0.0,22.8,Long Beach → Hamburg
SHP00370,P002,P004,C008,2023-04-23,2023-05-12,2023-05-12,4474.58,Delivered,0.0,True,19.0,2023-04,2023,Kuehne+Nagel,Multi,4.4,Switzerland,Singapore,Asia Pacific,0.71,Medium,Los Angeles,North America,0.85,Critical,0.0,27.4,Singapore → Los Angeles
SHP00371,P004,P009,C005,2023-04-20,2023-05-04,2023-05-04,2262.32,Delivered,0.0,True,14.0,2023-04,2023,DHL Global,Air,4.7,Germany,Los Angeles,North America,0.85,Critical,New York / NJ,North America,0.8,High,1.0,14.8,Los Angeles → New York / NJ
SHP00372,P010,P001,C004,2024-05-05,2024-05-12,2024-05-13,1033.08,Delivered,1.0,False,8.0,2024-05,2024,Evergreen Marine,Ocean,3.8,Taiwan,Colombo,South Asia,0.55,Low,Shanghai,Asia Pacific,0.92,Critical,0.0,21.4,Colombo → Shanghai
SHP00373,P001,P012,C005,2022-09-24,2022-10-10,2022-10-23,2837.53,Delayed,13.0,False,29.0,2022-09,2022,DHL Global,Air,4.7,Germany,Shanghai,Asia Pacific,0.92,Critical,Long Beach,North America,0.83,High,0.0,22.8,Shanghai → Long Beach
SHP00374,P008,P002,C003,2022-05-05,2022-05-25,2022-05-31,6310.07,Delayed,6.0,False,26.0,2022-05,2022,CMA CGM,Ocean,4.1,France,Antwerp,Europe,0.65,Medium,Singapore,Asia Pacific,0.71,Medium,0.0,22.8,Antwerp → Singapore
SHP00375,P004,P008,C006,2023-12-04,2023-12-19,2023-12-19,1129.23,Delivered,0.0,True,15.0,2023-12,2023,FedEx Freight,Air,4.6,USA,Los Angeles,North America,0.85,Critical,Antwerp,Europe,0.65,Medium,0.0,15.0,Los Angeles → Antwerp
SHP00376,P002,P005,C008,2024-04-08,2024-04-17,2024-04-27,1985.76,Delivered,10.0,False,19.0,2024-04,2024,Kuehne+Nagel,Multi,4.4,Switzerland,Singapore,Asia Pacific,0.71,Medium,Dubai (Jebel Ali),Middle East,0.74,Medium,0.0,5.8,Singapore → Dubai (Jebel Ali)
SHP00377,P008,P001,C003,2023-08-11,2023-09-06,2023-09-06,5677.04,Delivered,0.0,True,26.0,2023-08,2023,CMA CGM,Ocean,4.1,France,Antwerp,Europe,0.65,Medium,Shanghai,Asia Pacific,0.92,Critical,0.0,22.8,Antwerp → Shanghai
SHP00378,P004,P003,C005,2022-10-14,2022-10-27,2022-10-27,2165.6,Delivered,0.0,True,13.0,2022-10,2022,DHL Global,Air,4.7,Germany,Los Angeles,North America,0.85,Critical,Rotterdam,Europe,0.68,Medium,0.0,22.8,Los Angeles → Rotterdam
SHP00379,P004,P012,C005,2023-05-26,2023-06-11,2023-06-11,3126.44,Delivered,0.0,True,16.0,2023-05,2023,DHL Global,Air,4.7,Germany,Los Angeles,North America,0.85,Critical,Long Beach,North America,0.83,High,0.0,15.8,Los Angeles → Long Beach
SHP00380,P011,P009,C004,2023-10-08,2023-10-30,2023-10-30,4823.58,Delivered,0.0,True,22.0,2023-10,2023,Evergreen Marine,Ocean,3.8,Taiwan,Tanjung Pelepas,Asia Pacific,0.6,Medium,New York / NJ,North America,0.8,High,0.0,34.4,Tanjung Pelepas → New York / NJ
SHP00381,P006,P009,C009,2024-03-11,2024-03-24,2024-03-24,2522.92,Delivered,0.0,True,13.0,2024-03,2024,Hapag-Lloyd,Ocean,4.0,Germany,Hamburg,Europe,0.62,Medium,New York / NJ,North America,0.8,High,0.0,22.8,Hamburg → New York / NJ
SHP00382,P010,P004,C001,2024-04-10,2024-04-24,2024-05-02,3800.74,Delivered,8.0,False,22.0,2024-04,2024,Maersk Line,Ocean,4.5,Denmark,Colombo,South Asia,0.55,Low,Los Angeles,North America,0.85,Critical,0.0,22.8,Colombo → Los Angeles
SHP00383,P004,P003,C002,2022-09-11,2022-09-26,2022-09-26,2919.58,Delivered,0.0,True,15.0,2022-09,2022,MSC,Ocean,4.3,Switzerland,Los Angeles,North America,0.85,Critical,Rotterdam,Europe,0.68,Medium,0.0,22.8,Los Angeles → Rotterdam
SHP00384,P004,P011,C007,2022-12-30,2023-01-15,2023-01-15,3097.51,Delivered,0.0,True,16.0,2022-12,2022,DB Schenker,Rail,4.2,Germany,Los Angeles,North America,0.85,Critical,Tanjung Pelepas,Asia Pacific,0.6,Medium,0.0,24.6,Los Angeles → Tanjung Pelepas
SHP00385,P012,P006,C010,2022-01-29,2022-02-13,2022-02-13,2558.85,Delivered,0.0,True,15.0,2022-01,2022,COSCO Shipping,Ocean,3.6,China,Long Beach,North America,0.83,High,Hamburg,Europe,0.62,Medium,0.0,22.8,Long Beach → Hamburg
SHP00386,P008,P010,C005,2022-06-29,2022-07-24,2022-07-28,3455.8,Delayed,4.0,False,29.0,2022-06,2022,DHL Global,Air,4.7,Germany,Antwerp,Europe,0.65,Medium,Colombo,South Asia,0.55,Low,0.0,22.8,Antwerp → Colombo
SHP00387,P001,P010,C008,2022-01-01,2022-01-08,2022-01-08,1657.99,Delivered,0.0,True,7.0,2022-01,2022,Kuehne+Nagel,Multi,4.4,Switzerland,Shanghai,Asia Pacific,0.92,Critical,Colombo,South Asia,0.55,Low,1.0,30.4,Shanghai → Colombo
SHP00388,P006,P001,C001,2022-06-01,2022-06-30,2022-06-30,4897.11,Delivered,0.0,True,29.0,2022-06,2022,Maersk Line,Ocean,4.5,Denmark,Hamburg,Europe,0.62,Medium,Shanghai,Asia Pacific,0.92,Critical,0.0,22.8,Hamburg → Shanghai
SHP00389,P009,P006,C002,2023-01-18,2023-02-02,2023-02-02,2845.71,Delivered,0.0,True,15.0,2023-01,2023,MSC,Ocean,4.3,Switzerland,New York / NJ,North America,0.8,High,Hamburg,Europe,0.62,Medium,0.0,22.8,New York / NJ → Hamburg
SHP00390,P003,P008,C008,2023-10-27,2023-11-11,2023-11-11,3634.81,Delivered,0.0,True,15.0,2023-10,2023,Kuehne+Nagel,Multi,4.4,Switzerland,Rotterdam,Europe,0.68,Medium,Antwerp,Europe,0.65,Medium,0.0,22.8,Rotterdam → Antwerp
SHP00392,P012,P010,C007,2024-05-21,2024-06-09,2024-06-18,3091.99,In Transit,9.0,False,28.0,2024-05,2024,DB Schenker,Rail,4.2,Germany,Long Beach,North America,0.83,High,Colombo,South Asia,0.55,Low,0.0,22.8,Long Beach → Colombo
SHP00393,P002,P009,C003,2022-12-06,2022-12-21,2022-12-21,5172.21,Delivered,0.0,True,15.0,2022-12,2022,CMA CGM,Ocean,4.1,France,Singapore,Asia Pacific,0.71,Medium,New York / NJ,North America,0.8,High,0.0,34.7,Singapore → New York / NJ
SHP00394,P012,P011,C006,2023-04-03,2023-04-17,2023-04-17,4179.03,Delivered,0.0,True,14.0,2023-04,2023,FedEx Freight,Air,4.6,USA,Long Beach,North America,0.83,High,Tanjung Pelepas,Asia Pacific,0.6,Medium,0.0,22.8,Long Beach → Tanjung Pelepas
SHP00395,P005,P002,C001,2022-02-19,2022-03-02,2022-03-02,2322.21,Delivered,0.0,True,11.0,2022-02,2022,Maersk Line,Ocean,4.5,Denmark,Dubai (Jebel Ali),Middle East,0.74,Medium,Singapore,Asia Pacific,0.71,Medium,0.0,22.8,Dubai (Jebel Ali) → Singapore
SHP00396,P006,P010,C007,2022-04-14,2022-05-09,2022-05-09,5406.87,Delivered,0.0,True,25.0,2022-04,2022,DB Schenker,Rail,4.2,Germany,Hamburg,Europe,0.62,Medium,Colombo,South Asia,0.55,Low,0.0,22.8,Hamburg → Colombo
SHP00397,P004,P003,C008,2022-03-17,2022-04-02,2022-04-02,1857.16,Delivered,0.0,True,16.0,2022-03,2022,Kuehne+Nagel,Multi,4.4,Switzerland,Los Angeles,North America,0.85,Critical,Rotterdam,Europe,0.68,Medium,0.0,20.3,Los Angeles → Rotterdam
SHP00398,P003,P008,C003,2024-01-20,2024-01-31,2024-01-31,4321.94,Delivered,0.0,True,11.0,2024-01,2024,CMA CGM,Ocean,4.1,France,Rotterdam,Europe,0.68,Medium,Antwerp,Europe,0.65,Medium,0.0,22.8,Rotterdam → Antwerp
SHP00399,P010,P011,C008,2023-12-23,2023-12-28,2023-12-28,1038.45,Delivered,0.0,True,5.0,2023-12,2023,Kuehne+Nagel,Multi,4.4,Switzerland,Colombo,South Asia,0.55,Low,Tanjung Pelepas,Asia Pacific,0.6,Medium,0.0,22.8,Colombo → Tanjung Pelepas
SHP00400,P006,P004,C004,2023-02-24,2023-03-11,2023-03-11,2836.93,Delivered,0.0,True,15.0,2023-02,2023,Evergreen Marine,Ocean,3.8,Taiwan,Hamburg,Europe,0.62,Medium,Los Angeles,North America,0.85,Critical,0.0,22.8,Hamburg → Los Angeles
SHP00401,P011,P005,C005,2022-09-01,2022-09-09,2022-09-10,2434.6,Delayed,1.0,False,9.0,2022-09,2022,DHL Global,Air,4.7,Germany,Tanjung Pelepas,Asia Pacific,0.6,Medium,Dubai (Jebel Ali),Middle East,0.74,Medium,2.0,84.3,Tanjung Pelepas → Dubai (Jebel Ali)
SHP00402,P007,P002,C005,2024-04-23,2024-05-13,2024-05-13,2465.88,In Transit,0.0,True,20.0,2024-04,2024,DHL Global,Air,4.7,Germany,Busan,Asia Pacific,0.78,High,Singapore,Asia Pacific,0.71,Medium,0.0,14.9,Busan → Singapore
SHP00403,P003,P012,C005,2022-03-25,2022-04-07,2022-04-07,1982.61,Delivered,0.0,True,13.0,2022-03,2022,DHL Global,Air,4.7,Germany,Rotterdam,Europe,0.68,Medium,Long Beach,North America,0.83,High,0.0,22.8,Rotterdam → Long Beach
SHP00404,P002,P012,C009,2023-02-01,2023-02-17,2023-02-17,3746.36,Delivered,0.0,True,16.0,2023-02,2023,Hapag-Lloyd,Ocean,4.0,Germany,Singapore,Asia Pacific,0.71,Medium,Long Beach,North America,0.83,High,0.0,21.5,Singapore → Long Beach
SHP00405,P001,P006,C008,2023-04-22,2023-05-16,2023-05-16,5438.7,Delivered,0.0,True,24.0,2023-04,2023,Kuehne+Nagel,Multi,4.4,Switzerland,Shanghai,Asia Pacific,0.92,Critical,Hamburg,Europe,0.62,Medium,0.0,22.8,Shanghai → Hamburg
SHP00406,P002,P012,C006,2024-04-07,2024-04-29,2024-04-29,4670.35,In Transit,0.0,True,22.0,2024-04,2024,FedEx Freight,Air,4.6,USA,Singapore,Asia Pacific,0.71,Medium,Long Beach,North America,0.83,High,0.0,22.8,Singapore → Long Beach
SHP00407,P007,P010,C007,2023-07-03,2023-07-13,2023-07-13,1719.95,Delivered,0.0,True,10.0,2023-07,2023,DB Schenker,Rail,4.2,Germany,Busan,Asia Pacific,0.78,High,Colombo,South Asia,0.55,Low,0.0,22.8,Busan → Colombo
SHP00408,P012,P001,C009,2023-08-08,2023-08-30,2023-08-30,3616.94,Delivered,0.0,True,22.0,2023-08,2023,Hapag-Lloyd,Ocean,4.0,Germany,Long Beach,North America,0.83,High,Shanghai,Asia Pacific,0.92,Critical,0.0,22.8,Long Beach → Shanghai
SHP00409,P002,P009,C003,2022-06-21,2022-07-08,2022-07-08,1578.6,Delivered,0.0,True,17.0,2022-06,2022,CMA CGM,Ocean,4.1,France,Singapore,Asia Pacific,0.71,Medium,New York / NJ,North America,0.8,High,0.0,19.2,Singapore → New York / NJ
SHP00410,P011,P003,C010,2022-09-22,2022-10-17,2022-10-17,6899.42,Delivered,0.0,True,25.0,2022-09,2022,COSCO Shipping,Ocean,3.6,China,Tanjung Pelepas,Asia Pacific,0.6,Medium,Rotterdam,Europe,0.68,Medium,0.0,22.2,Tanjung Pelepas → Rotterdam
SHP00411,P007,P010,C007,2023-07-20,2023-07-27,2023-07-27,1402.98,Delivered,0.0,True,7.0,2023-07,2023,DB Schenker,Rail,4.2,Germany,Busan,Asia Pacific,0.78,High,Colombo,South Asia,0.55,Low,0.0,22.8,Busan → Colombo
SHP00412,P010,P009,C007,2022-04-26,2022-05-12,2022-05-12,2699.23,Delivered,0.0,True,16.0,2022-04,2022,DB Schenker,Rail,4.2,Germany,Colombo,South Asia,0.55,Low,New York / NJ,North America,0.8,High,0.0,22.8,Colombo → New York / NJ
SHP00413,P002,P003,C010,2024-03-09,2024-03-30,2024-03-30,6825.24,Delivered,0.0,True,21.0,2024-03,2024,COSCO Shipping,Ocean,3.6,China,Singapore,Asia Pacific,0.71,Medium,Rotterdam,Europe,0.68,Medium,1.0,22.3,Singapore → Rotterdam
SHP00414,P011,P008,C010,2023-09-16,2023-10-13,2023-10-14,3704.84,Delayed,1.0,False,28.0,2023-09,2023,COSCO Shipping,Ocean,3.6,China,Tanjung Pelepas,Asia Pacific,0.6,Medium,Antwerp,Europe,0.65,Medium,0.0,22.8,Tanjung Pelepas → Antwerp
SHP00415,P010,P012,C007,2022-02-09,2022-02-25,2022-02-25,2455.39,Delivered,0.0,True,16.0,2022-02,2022,DB Schenker,Rail,4.2,Germany,Colombo,South Asia,0.55,Low,Long Beach,North America,0.83,High,0.0,10.2,Colombo → Long Beach
SHP00416,P006,P001,C006,2024-04-17,2024-05-11,2024-05-11,7309.41,In Transit,0.0,True,24.0,2024-04,2024,FedEx Freight,Air,4.6,USA,Hamburg,Europe,0.62,Medium,Shanghai,Asia Pacific,0.92,Critical,1.0,18.5,Hamburg → Shanghai
SHP00417,P004,P003,C005,2024-02-01,2024-02-14,2024-02-14,2374.63,Delivered,0.0,True,13.0,2024-02,2024,DHL Global,Air,4.7,Germany,Los Angeles,North America,0.85,Critical,Rotterdam,Europe,0.68,Medium,0.0,22.8,Los Angeles → Rotterdam
SHP00418,P008,P004,C007,2024-01-29,2024-02-11,2024-02-11,2507.41,Delivered,0.0,True,13.0,2024-01,2024,DB Schenker,Rail,4.2,Germany,Antwerp,Europe,0.65,Medium,Los Angeles,North America,0.85,Critical,0.0,22.8,Antwerp → Los Angeles
SHP00419,P009,P003,C002,2022-11-15,2022-11-30,2022-11-30,2728.42,Delivered,0.0,True,15.0,2022-11,2022,MSC,Ocean,4.3,Switzerland,New York / NJ,North America,0.8,High,Rotterdam,Europe,0.68,Medium,1.0,20.4,New York / NJ → Rotterdam
SHP00420,P004,P005,C001,2022-09-13,2022-10-01,2022-10-01,5170.76,Delivered,0.0,True,18.0,2022-09,2022,Maersk Line,Ocean,4.5,Denmark,Los Angeles,North America,0.85,Critical,Dubai (Jebel Ali),Middle East,0.74,Medium,0.0,6.5,Los Angeles → Dubai (Jebel Ali)
SHP00421,P005,P007,C008,2023-06-02,2023-06-13,2023-06-13,2166.21,Delivered,0.0,True,11.0,2023-06,2023,Kuehne+Nagel,Multi,4.4,Switzerland,Dubai (Jebel Ali),Middle East,0.74,Medium,Busan,Asia Pacific,0.78,High,0.0,22.8,Dubai (Jebel Ali) → Busan
SHP00422,P003,P009,C010,2023-07-19,2023-07-31,2023-07-31,3088.62,Delivered,0.0,True,12.0,2023-07,2023,COSCO Shipping,Ocean,3.6,China,Rotterdam,Europe,0.68,Medium,New York / NJ,North America,0.8,High,0.0,30.2,Rotterdam → New York / NJ
SHP00423,P012,P002,C005,2022-01-29,2022-02-18,2022-02-19,4660.77,Delayed,1.0,False,21.0,2022-01,2022,DHL Global,Air,4.7,Germany,Long Beach,North America,0.83,High,Singapore,Asia Pacific,0.71,Medium,0.0,22.8,Long Beach → Singapore
SHP00424,P004,P012,C004,2022-10-03,2022-10-23,2022-10-23,1530.75,Delivered,0.0,True,20.0,2022-10,2022,Evergreen Marine,Ocean,3.8,Taiwan,Los Angeles,North America,0.85,Critical,Long Beach,North America,0.83,High,0.0,22.8,Los Angeles → Long Beach
SHP00425,P011,P001,C008,2022-05-16,2022-06-05,2022-06-05,3243.86,Delivered,0.0,True,20.0,2022-05,2022,Kuehne+Nagel,Multi,4.4,Switzerland,Tanjung Pelepas,Asia Pacific,0.6,Medium,Shanghai,Asia Pacific,0.92,Critical,0.0,16.3,Tanjung Pelepas → Shanghai
SHP00426,P012,P011,C005,2023-03-10,2023-03-30,2023-03-30,4423.25,Delivered,0.0,True,20.0,2023-03,2023,DHL Global,Air,4.7,Germany,Long Beach,North America,0.83,High,Tanjung Pelepas,Asia Pacific,0.6,Medium,0.0,22.8,Long Beach → Tanjung Pelepas
SHP00427,P005,P012,C009,2024-04-24,2024-05-18,2024-05-18,4691.88,Delivered,0.0,True,24.0,2024-04,2024,Hapag-Lloyd,Ocean,4.0,Germany,Dubai (Jebel Ali),Middle East,0.74,Medium,Long Beach,North America,0.83,High,0.0,22.8,Dubai (Jebel Ali) → Long Beach
SHP00428,P010,P011,C005,2022-11-02,2022-11-12,2022-11-12,1030.7,Delivered,0.0,True,10.0,2022-11,2022,DHL Global,Air,4.7,Germany,Colombo,South Asia,0.55,Low,Tanjung Pelepas,Asia Pacific,0.6,Medium,0.0,22.8,Colombo → Tanjung Pelepas
SHP00429,P011,P006,C005,2022-09-25,2022-10-25,2022-10-25,6598.11,Delivered,0.0,True,30.0,2022-09,2022,DHL Global,Air,4.7,Germany,Tanjung Pelepas,Asia Pacific,0.6,Medium,Hamburg,Europe,0.62,Medium,0.0,30.3,Tanjung Pelepas → Hamburg
SHP00430,P001,P011,C007,2023-11-08,2023-11-23,2023-11-23,3238.85,Delivered,0.0,True,15.0,2023-11,2023,DB Schenker,Rail,4.2,Germany,Shanghai,Asia Pacific,0.92,Critical,Tanjung Pelepas,Asia Pacific,0.6,Medium,0.0,22.8,Shanghai → Tanjung Pelepas
SHP00431,P005,P006,C007,2023-02-19,2023-03-02,2023-03-02,3129.72,Delivered,0.0,True,11.0,2023-02,2023,DB Schenker,Rail,4.2,Germany,Dubai (Jebel Ali),Middle East,0.74,Medium,Hamburg,Europe,0.62,Medium,0.0,28.3,Dubai (Jebel Ali) → Hamburg
SHP00432,P012,P004,C009,2023-10-16,2023-11-02,2023-11-02,2819.92,Delivered,0.0,True,17.0,2023-10,2023,Hapag-Lloyd,Ocean,4.0,Germany,Long Beach,North America,0.83,High,Los Angeles,North America,0.85,Critical,0.0,22.8,Long Beach → Los Angeles
SHP00433,P003,P012,C009,2022-07-05,2022-07-17,2022-07-19,2008.9,Delayed,2.0,False,14.0,2022-07,2022,Hapag-Lloyd,Ocean,4.0,Germany,Rotterdam,Europe,0.68,Medium,Long Beach,North America,0.83,High,0.0,22.8,Rotterdam → Long Beach
SHP00434,P003,P012,C006,2023-11-02,2023-11-12,2023-11-12,3206.09,Delivered,0.0,True,10.0,2023-11,2023,FedEx Freight,Air,4.6,USA,Rotterdam,Europe,0.68,Medium,Long Beach,North America,0.83,High,0.0,22.8,Rotterdam → Long Beach
SHP00435,P007,P006,C006,2022-09-24,2022-10-23,2022-10-23,5523.87,Delivered,0.0,True,29.0,2022-09,2022,FedEx Freight,Air,4.6,USA,Busan,Asia Pacific,0.78,High,Hamburg,Europe,0.62,Medium,0.0,22.8,Busan → Hamburg
SHP00436,P010,P002,C008,2024-06-29,2024-07-05,2024-07-05,1800.43,Delivered,0.0,True,6.0,2024-06,2024,Kuehne+Nagel,Multi,4.4,Switzerland,Colombo,South Asia,0.55,Low,Singapore,Asia Pacific,0.71,Medium,0.0,22.8,Colombo → Singapore
SHP00437,P007,P001,C003,2022-05-21,2022-06-03,2022-06-03,4483.28,Delivered,0.0,True,13.0,2022-05,2022,CMA CGM,Ocean,4.1,France,Busan,Asia Pacific,0.78,High,Shanghai,Asia Pacific,0.92,Critical,0.0,22.8,Busan → Shanghai
SHP00438,P012,P003,C002,2023-05-15,2023-05-27,2023-05-27,1262.58,Delivered,0.0,True,12.0,2023-05,2023,MSC,Ocean,4.3,Switzerland,Long Beach,North America,0.83,High,Rotterdam,Europe,0.68,Medium,0.0,22.8,Long Beach → Rotterdam
SHP00439,P001,P009,C005,2022-08-03,2022-08-19,2022-08-19,3293.12,Delivered,0.0,True,16.0,2022-08,2022,DHL Global,Air,4.7,Germany,Shanghai,Asia Pacific,0.92,Critical,New York / NJ,North America,0.8,High,0.0,22.8,Shanghai → New York / NJ
SHP00440,P007,P012,C007,2023-02-18,2023-03-10,2023-03-10,2605.92,Delivered,0.0,True,20.0,2023-02,2023,DB Schenker,Rail,4.2,Germany,Busan,Asia Pacific,0.78,High,Long Beach,North America,0.83,High,0.0,22.8,Busan → Long Beach
SHP00441,P004,P007,C001,2022-11-26,2022-12-18,2022-12-18,3889.54,Delivered,0.0,True,22.0,2022-11,2022,Maersk Line,Ocean,4.5,Denmark,Los Angeles,North America,0.85,Critical,Busan,Asia Pacific,0.78,High,0.0,22.8,Los Angeles → Busan
SHP00442,P006,P005,C003,2022-04-16,2022-04-27,2022-04-27,1598.16,Delivered,0.0,True,11.0,2022-04,2022,CMA CGM,Ocean,4.1,France,Hamburg,Europe,0.62,Medium,Dubai (Jebel Ali),Middle East,0.74,Medium,0.0,18.1,Hamburg → Dubai (Jebel Ali)
SHP00443,P001,P006,C005,2023-04-12,2023-05-10,2023-05-10,6234.71,Delivered,0.0,True,28.0,2023-04,2023,DHL Global,Air,4.7,Germany,Shanghai,Asia Pacific,0.92,Critical,Hamburg,Europe,0.62,Medium,0.0,22.8,Shanghai → Hamburg
SHP00444,P008,P006,C004,2022-06-18,2022-07-04,2022-07-06,1101.6,Delayed,2.0,False,18.0,2022-06,2022,Evergreen Marine,Ocean,3.8,Taiwan,Antwerp,Europe,0.65,Medium,Hamburg,Europe,0.62,Medium,1.0,30.9,Antwerp → Hamburg
SHP00445,P004,P001,C010,2023-06-01,2023-06-17,2023-06-19,4071.95,Delayed,2.0,False,18.0,2023-06,2023,COSCO Shipping,Ocean,3.6,China,Los Angeles,North America,0.85,Critical,Shanghai,Asia Pacific,0.92,Critical,1.0,18.7,Los Angeles → Shanghai
SHP00446,P009,P011,C001,2023-09-01,2023-09-15,2023-09-15,3637.03,Delivered,0.0,True,14.0,2023-09,2023,Maersk Line,Ocean,4.5,Denmark,New York / NJ,North America,0.8,High,Tanjung Pelepas,Asia Pacific,0.6,Medium,0.0,22.8,New York / NJ → Tanjung Pelepas
SHP00447,P012,P002,C007,2023-03-31,2023-04-20,2023-04-27,3083.22,Delayed,7.0,False,27.0,2023-03,2023,DB Schenker,Rail,4.2,Germany,Long Beach,North America,0.83,High,Singapore,Asia Pacific,0.71,Medium,0.0,22.8,Long Beach → Singapore
